-1091.0000,-1840.0000,-1745.0000,-1214.0000,946.0000,10594.0000,188.0000,312.0000,-170.0000,1645155311731
-1096.0000,-3180.0000,246.0000,-1552.0000,-436.0000,11025.0000,188.0000,312.0000,-170.0000,1645155311751
-2563.0000,-1048.0000,-229.0000,-706.0000,-642.0000,10041.0000,188.0000,312.0000,-170.0000,1645155311771
-1316.0000,-961.0000,707.0000,-232.0000,-887.0000,9073.0000,188.0000,312.0000,-170.0000,1645155311791
1700.0000,-2087.0000,1435.0000,-838.0000,-1085.0000,9843.0000,188.0000,312.0000,-170.0000,1645155311811
-15085.0000,-28705.0000,-1309.0000,-183.0000,-1867.0000,-2435.0000,188.0000,312.0000,-170.0000,1645155311831
7671.0000,1940.0000,-2392.0000,4703.0000,-1743.0000,-32768.0000,188.0000,312.0000,-170.0000,1645155311851
7671.0000,1940.0000,-2392.0000,4703.0000,-1743.0000,-32768.0000,188.0000,312.0000,-170.0000,1645155311871
10362.0000,7702.0000,-1514.0000,-1351.0000,2741.0000,-31646.0000,188.0000,312.0000,-170.0000,1645155311891
2095.0000,3559.0000,-41.0000,-6984.0000,2493.0000,-1238.0000,188.0000,312.0000,-170.0000,1645155311911
-1299.0000,-1257.0000,-630.0000,-6078.0000,-274.0000,21240.0000,188.0000,312.0000,-170.0000,1645155311931
-8706.0000,-2111.0000,898.0000,-3656.0000,-890.0000,32767.0000,188.0000,312.0000,-170.0000,1645155311951
-14102.0000,-21349.0000,5313.0000,748.0000,126.0000,3236.0000,188.0000,312.0000,-170.0000,1645155311971
1609.0000,-3309.0000,-8129.0000,2122.0000,-4252.0000,6915.0000,188.0000,312.0000,-170.0000,1645155311991
-1096.0000,-2194.0000,638.0000,-805.0000,-364.0000,10364.0000,188.0000,312.0000,-170.0000,1645155312011
-1096.0000,-2194.0000,638.0000,-805.0000,-364.0000,10364.0000,188.0000,312.0000,-170.0000,1645155312031
-916.0000,-1796.0000,-1859.0000,-768.0000,421.0000,11719.0000,188.0000,312.0000,-170.0000,1645155312051
-980.0000,-2391.0000,232.0000,-1024.0000,-324.0000,12137.0000,188.0000,312.0000,-170.0000,1645155312071
-2196.0000,-1129.0000,-2530.0000,-351.0000,-862.0000,11513.0000,188.0000,312.0000,-170.0000,1645155312091
-1893.0000,-1335.0000,-385.0000,-97.0000,-1483.0000,11108.0000,188.0000,312.0000,-170.0000,1645155312111
850.0000,-2796.0000,922.0000,-741.0000,-1570.0000,12291.0000,188.0000,312.0000,-170.0000,1645155312131
-17417.0000,-29767.0000,-5083.0000,167.0000,-2716.0000,1968.0000,188.0000,312.0000,-170.0000,1645155312151
763.0000,-2481.0000,-206.0000,9166.0000,-226.0000,-32768.0000,188.0000,312.0000,-170.0000,1645155312171
8523.0000,4428.0000,-851.0000,3489.0000,-703.0000,-32768.0000,188.0000,312.0000,-170.0000,1645155312191
6993.0000,7752.0000,1519.0000,-3592.0000,5339.0000,-32768.0000,188.0000,312.0000,-170.0000,1645155312211
1424.0000,643.0000,282.0000,-6283.0000,2990.0000,-7963.0000,188.0000,312.0000,-170.0000,1645155312231
-7862.0000,-3190.0000,-1740.0000,-6092.0000,622.0000,17741.0000,188.0000,312.0000,-170.0000,1645155312251
-10720.0000,-1828.0000,367.0000,-3977.0000,-256.0000,32767.0000,188.0000,312.0000,-170.0000,1645155312271
1158.0000,75.0000,-4908.0000,2785.0000,729.0000,529.0000,188.0000,312.0000,-170.0000,1645155312291
917.0000,-2865.0000,-1152.0000,423.0000,-3857.0000,11387.0000,188.0000,312.0000,-170.0000,1645155312311
216.0000,-2411.0000,-122.0000,-1275.0000,-384.0000,13244.0000,188.0000,312.0000,-170.0000,1645155312331
216.0000,-2411.0000,-122.0000,-1275.0000,-384.0000,13244.0000,188.0000,312.0000,-170.0000,1645155312351
-1540.0000,-2349.0000,-548.0000,-1157.0000,958.0000,14489.0000,188.0000,312.0000,-170.0000,1645155312371
-783.0000,-2629.0000,-253.0000,-993.0000,352.0000,15156.0000,188.0000,312.0000,-170.0000,1645155312391
-2136.0000,-946.0000,-2056.0000,-707.0000,-804.0000,14547.0000,188.0000,312.0000,-170.0000,1645155312411
-4400.0000,953.0000,-1236.0000,-313.0000,-1202.0000,13770.0000,188.0000,312.0000,-170.0000,1645155312431
-3201.0000,-239.0000,-633.0000,-1102.0000,-1504.0000,14769.0000,188.0000,312.0000,-170.0000,1645155312451
