-25084.0000,-6376.0000,1336.0000,-3687.0000,-9419.0000,7824.0000,192.0000,456.0000,-262.0000,1645150715274
-21795.0000,-25769.0000,1627.0000,-3478.0000,2455.0000,32767.0000,127.0000,491.0000,-241.0000,1645150715294
-12568.0000,21986.0000,-17480.0000,10674.0000,-1451.0000,11029.0000,124.0000,492.0000,-226.0000,1645150715314
-232.0000,-1011.0000,8295.0000,-1593.0000,-2247.0000,30909.0000,94.0000,508.0000,-250.0000,1645150715334
3425.0000,-4863.0000,-2245.0000,-2929.0000,192.0000,32767.0000,59.0000,507.0000,-235.0000,1645150715354
-2556.0000,-1833.0000,1343.0000,-2855.0000,586.0000,32767.0000,39.0000,529.0000,-227.0000,1645150715374
2329.0000,-1767.0000,1971.0000,-2664.0000,236.0000,32767.0000,6.0000,538.0000,-228.0000,1645150715394
-10702.0000,-4495.0000,-2021.0000,348.0000,717.0000,32767.0000,-40.0000,544.0000,-232.0000,1645150715414
-4324.0000,-2359.0000,2543.0000,-2602.0000,-2827.0000,32767.0000,-82.0000,544.0000,-230.0000,1645150715434
721.0000,-15078.0000,-931.0000,-4204.0000,-676.0000,32767.0000,-128.0000,538.0000,-224.0000,1645150715454
3659.0000,-972.0000,6047.0000,4750.0000,-875.0000,-32768.0000,-98.0000,528.0000,-222.0000,1645150715474
7906.0000,9201.0000,-316.0000,5146.0000,-3392.0000,-32768.0000,-11.0000,523.0000,-211.0000,1645150715494
20701.0000,14387.0000,566.0000,-2302.0000,5778.0000,-32768.0000,129.0000,501.0000,-215.0000,1645150715514
6292.0000,-5855.0000,-531.0000,-2563.0000,3630.0000,-32768.0000,204.0000,452.0000,-190.0000,1645150715534
-26023.0000,-6206.0000,3003.0000,-9012.0000,-14451.0000,-2119.0000,214.0000,398.0000,-146.0000,1645150715554
-20977.0000,-19230.0000,4992.0000,-6872.0000,4211.0000,32767.0000,150.0000,414.0000,-140.0000,1645150715574
-5307.0000,6784.0000,9947.0000,11104.0000,-2894.0000,7440.0000,128.0000,412.0000,-136.0000,1645150715596
-498.0000,-3323.0000,-1069.0000,-1611.0000,166.0000,30399.0000,96.0000,440.0000,-150.0000,1645150715614
-498.0000,-3323.0000,-1069.0000,-1611.0000,166.0000,30399.0000,96.0000,440.0000,-150.0000,1645150715634
2494.0000,-3514.0000,-59.0000,-2908.0000,2048.0000,32767.0000,75.0000,453.0000,-155.0000,1645150715654
949.0000,-1881.0000,811.0000,-1818.0000,1836.0000,32767.0000,49.0000,475.0000,-149.0000,1645150715674
-5501.0000,-2891.0000,-2593.0000,-511.0000,315.0000,32767.0000,31.0000,479.0000,-149.0000,1645150715694
-4434.0000,-1753.0000,2828.0000,-2317.0000,-2572.0000,32767.0000,-6.0000,488.0000,-160.0000,1645150715714
-560.0000,-13202.0000,-800.0000,-3830.0000,-1530.0000,32767.0000,-50.0000,486.0000,-162.0000,1645150715736
10717.0000,9614.0000,449.0000,4464.0000,-2452.0000,-32768.0000,17.0000,483.0000,-161.0000,1645150715754
10717.0000,9614.0000,449.0000,4464.0000,-2452.0000,-32768.0000,17.0000,483.0000,-161.0000,1645150715774
17265.0000,10657.0000,14.0000,-1834.0000,6014.0000,-32768.0000,122.0000,450.0000,-186.0000,1645150715794
4901.0000,-2559.0000,-199.0000,-659.0000,-523.0000,-32768.0000,168.0000,414.0000,-164.0000,1645150715814
-22562.0000,-5942.0000,3659.0000,-7084.0000,-8648.0000,16175.0000,166.0000,384.0000,-156.0000,1645150715834
-22824.0000,-24963.0000,937.0000,-4037.0000,2323.0000,32767.0000,109.0000,393.0000,-155.0000,1645150715854
-20932.0000,-32768.0000,-3293.0000,12058.0000,-5093.0000,14174.0000,78.0000,418.0000,-150.0000,1645150715876
-198.0000,-5344.0000,-2809.0000,-2584.0000,-441.0000,27634.0000,31.0000,437.0000,-153.0000,1645150715894
-198.0000,-5344.0000,-2809.0000,-2584.0000,-441.0000,27634.0000,31.0000,437.0000,-153.0000,1645150715914
7.0000,-1797.0000,2256.0000,-2449.0000,232.0000,32632.0000,24.0000,448.0000,-154.0000,1645150715934
-469.0000,-1907.0000,246.0000,-1091.0000,813.0000,32767.0000,-3.0000,443.0000,-153.0000,1645150715954
-3898.0000,-2120.0000,-3102.0000,115.0000,-603.0000,32767.0000,-23.0000,459.0000,-161.0000,1645150715974
-8630.0000,324.0000,3400.0000,-1319.0000,-2953.0000,32767.0000,-50.0000,462.0000,-172.0000,1645150715994
2244.0000,-15971.0000,980.0000,-4320.0000,-2078.0000,32767.0000,-90.0000,454.0000,-162.0000,1645150716016
10815.0000,7124.0000,-121.0000,3092.0000,-1942.0000,-32768.0000,17.0000,451.0000,-167.0000,1645150716034
10815.0000,7124.0000,-121.0000,3092.0000,-1942.0000,-32768.0000,17.0000,451.0000,-167.0000,1645150716054
17125.0000,8087.0000,1576.0000,-2224.0000,7709.0000,-32768.0000,102.0000,438.0000,-166.0000,1645150716074
3998.0000,-5450.0000,940.0000,-3762.0000,-101.0000,-32768.0000,128.0000,422.0000,-162.0000,1645150716094
-21065.0000,-4588.0000,2362.0000,-11974.0000,-7545.0000,16598.0000,125.0000,415.0000,-145.0000,1645150716114
-22973.0000,-27132.0000,3022.0000,-5713.0000,1777.0000,32767.0000,69.0000,445.0000,-139.0000,1645150716134
-11380.0000,9269.0000,-13866.0000,14982.0000,-1750.0000,11235.0000,50.0000,448.0000,-138.0000,1645150716156
-1205.0000,-2843.0000,-1467.0000,103.0000,2348.0000,27265.0000,21.0000,463.0000,-155.0000,1645150716174
-1205.0000,-2843.0000,-1467.0000,103.0000,2348.0000,27265.0000,21.0000,463.0000,-155.0000,1645150716194
-893.0000,-3176.0000,-637.0000,-2994.0000,740.0000,31889.0000,-6.0000,474.0000,-148.0000,1645150716214
806.0000,-1138.0000,366.0000,-1230.0000,2279.0000,32767.0000,-15.0000,487.0000,-141.0000,1645150716234
-5604.0000,-1001.0000,-493.0000,-250.0000,94.0000,32767.0000,-41.0000,487.0000,-145.0000,1645150716254
-3824.0000,-2133.0000,-137.0000,-1057.0000,-1742.0000,32767.0000,-80.0000,496.0000,-152.0000,1645150716274
-3598.0000,-20266.0000,-2163.0000,-2942.0000,-1669.0000,32767.0000,-114.0000,480.0000,-160.0000,1645150716296
8570.0000,4791.0000,1067.0000,4304.0000,-2892.0000,-32768.0000,-28.0000,488.0000,-160.0000,1645150716314
8570.0000,4791.0000,1067.0000,4304.0000,-2892.0000,-32768.0000,-28.0000,488.0000,-160.0000,1645150716334
16948.0000,6373.0000,853.0000,-2861.0000,5679.0000,-32768.0000,76.0000,478.0000,-150.0000,1645150716354
4040.0000,-1217.0000,-1644.0000,-4132.0000,263.0000,-32768.0000,135.0000,463.0000,-139.0000,1645150716374
-20996.0000,-2722.0000,3992.0000,-10951.0000,-6906.0000,16798.0000,143.0000,455.0000,-121.0000,1645150716394
-22561.0000,-21848.0000,1456.0000,-5629.0000,2554.0000,32767.0000,104.0000,470.0000,-110.0000,1645150716414
-11492.0000,5939.0000,-13448.0000,10960.0000,-1377.0000,11767.0000,71.0000,495.0000,-95.0000,1645150716434
-3142.0000,1362.0000,2644.0000,-2375.0000,-2656.0000,24761.0000,52.0000,504.0000,-104.0000,1645150716454
-2226.0000,-3209.0000,-3978.0000,-987.0000,1746.0000,26022.0000,42.0000,496.0000,-110.0000,1645150716474
1041.0000,-1934.0000,422.0000,-2718.0000,-345.0000,30536.0000,17.0000,511.0000,-105.0000,1645150716494
-1348.0000,-951.0000,-1032.0000,-1020.0000,1641.0000,32120.0000,-3.0000,521.0000,-99.0000,1645150716514
-5420.0000,-2107.0000,-870.0000,-333.0000,-849.0000,31101.0000,-33.0000,525.0000,-105.0000,1645150716534
-4646.0000,-1743.0000,-114.0000,-852.0000,-1716.0000,32767.0000,-67.0000,523.0000,-117.0000,1645150716554
-5665.0000,-22696.0000,-505.0000,-3701.0000,-2485.0000,32328.0000,-99.0000,517.0000,-105.0000,1645150716576
2543.0000,898.0000,-220.0000,8713.0000,-645.0000,-32768.0000,-50.0000,520.0000,-120.0000,1645150716594
8017.0000,6213.0000,960.0000,4291.0000,-2428.0000,-32768.0000,48.0000,502.0000,-128.0000,1645150716614
15350.0000,6350.0000,1171.0000,-1788.0000,4151.0000,-32768.0000,155.0000,479.0000,-131.0000,1645150716634
3021.0000,-429.0000,-517.0000,-1698.0000,496.0000,-32768.0000,184.0000,448.0000,-120.0000,1645150716654
-18066.0000,-1258.0000,2124.0000,-7890.0000,-6749.0000,19734.0000,174.0000,436.0000,-120.0000,1645150716674
-32768.0000,-32768.0000,75.0000,-5074.0000,2006.0000,32767.0000,135.0000,459.0000,-115.0000,1645150716694
