-249.0000,-2233.0000,1870.0000,-71.0000,173.0000,4814.0000,-90.0000,4.0000,-354.0000,1645154597981
-2339.0000,164.0000,2691.0000,-1213.0000,-998.0000,4233.0000,120.0000,280.0000,-450.0000,1645154597999
314.0000,-1656.0000,-3424.0000,246.0000,1920.0000,3738.0000,123.0000,275.0000,-443.0000,1645154598019
-2471.0000,-704.0000,3015.0000,-1551.0000,-1442.0000,4047.0000,126.0000,286.0000,-440.0000,1645154598039
-1310.0000,-1468.0000,41.0000,185.0000,58.0000,3425.0000,130.0000,290.0000,-438.0000,1645154598059
-2098.0000,-1383.0000,-906.0000,490.0000,-629.0000,3072.0000,126.0000,280.0000,-446.0000,1645154598079
-3178.0000,-1645.0000,1586.0000,-809.0000,-1224.0000,3204.0000,121.0000,291.0000,-455.0000,1645154598099
-21938.0000,-25666.0000,-684.0000,1330.0000,-1967.0000,-3145.0000,129.0000,279.0000,-441.0000,1645154598119
428.0000,-259.0000,-2448.0000,10779.0000,-2051.0000,-32768.0000,146.0000,266.0000,-432.0000,1645154598139
8495.0000,3903.0000,2875.0000,3311.0000,-329.0000,-32768.0000,160.0000,250.0000,-430.0000,1645154598159
8010.0000,6659.0000,2051.0000,-4103.0000,4160.0000,-23116.0000,171.0000,229.0000,-437.0000,1645154598179
1696.0000,195.0000,890.0000,-7876.0000,2914.0000,10628.0000,171.0000,225.0000,-441.0000,1645154598199
-274.0000,-1905.0000,1557.0000,-6943.0000,675.0000,30362.0000,162.0000,238.0000,-438.0000,1645154598219
-11409.0000,-2894.0000,1253.0000,-3164.0000,-1607.0000,32767.0000,143.0000,253.0000,-439.0000,1645154598239
-12684.0000,-4326.0000,-5133.0000,257.0000,335.0000,7110.0000,137.0000,277.0000,-439.0000,1645154598259
-11632.0000,-3407.0000,-4222.0000,970.0000,-1069.0000,7826.0000,127.0000,275.0000,-443.0000,1645154598279
-1925.0000,-1441.0000,-1760.0000,-379.0000,391.0000,4870.0000,124.0000,278.0000,-462.0000,1645154598299
-437.0000,-2120.0000,1218.0000,-1523.0000,-1016.0000,4573.0000,120.0000,286.0000,-444.0000,1645154598319
-1163.0000,-1651.0000,-2524.0000,-42.0000,1111.0000,4209.0000,119.0000,281.0000,-433.0000,1645154598339
-2182.0000,-889.0000,936.0000,-966.0000,-1296.0000,4523.0000,125.0000,279.0000,-433.0000,1645154598359
-1909.0000,-1544.0000,-378.0000,-199.0000,-1308.0000,4361.0000,121.0000,285.0000,-433.0000,1645154598379
-1236.0000,-1942.0000,-1300.0000,408.0000,-2062.0000,4313.0000,119.0000,291.0000,-445.0000,1645154598399
-4016.0000,-3207.0000,-4617.0000,-413.0000,-2638.0000,5618.0000,121.0000,291.0000,-447.0000,1645154598419
-18256.0000,-25230.0000,2471.0000,-1309.0000,-5441.0000,-1260.0000,122.0000,292.0000,-444.0000,1645154598439
1170.0000,-1984.0000,-3867.0000,9217.0000,-2886.0000,-32768.0000,143.0000,279.0000,-435.0000,1645154598459
6972.0000,3375.0000,-1424.0000,-712.0000,-1497.0000,-32768.0000,150.0000,254.0000,-434.0000,1645154598479
8587.0000,7619.0000,-513.0000,-6948.0000,4361.0000,-31458.0000,170.0000,228.0000,-446.0000,1645154598499
2125.0000,889.0000,1262.0000,-11007.0000,4113.0000,7012.0000,160.0000,230.0000,-444.0000,1645154598519
-70.0000,-1932.0000,1068.0000,-7738.0000,1064.0000,27533.0000,152.0000,240.0000,-450.0000,1645154598539
-8205.0000,-1753.0000,431.0000,-3185.0000,-1590.0000,32767.0000,136.0000,256.0000,-444.0000,1645154598559
-7586.0000,-3670.0000,-3593.0000,-224.0000,-697.0000,7464.0000,128.0000,258.0000,-448.0000,1645154598579
-6810.0000,-3045.0000,-3177.0000,1330.0000,-3653.0000,7591.0000,130.0000,272.0000,-448.0000,1645154598599
-1508.0000,-2782.0000,-2729.0000,785.0000,-275.0000,4510.0000,118.0000,274.0000,-450.0000,1645154598619
-1304.0000,-2422.0000,2614.0000,-1173.0000,-2863.0000,4768.0000,121.0000,273.0000,-441.0000,1645154598639
-998.0000,-2426.0000,-4459.0000,122.0000,402.0000,4607.0000,119.0000,279.0000,-447.0000,1645154598659
-2773.0000,-244.0000,608.0000,-565.0000,-3331.0000,5076.0000,128.0000,282.0000,-436.0000,1645154598679
-1669.0000,-1779.0000,-2258.0000,-332.0000,-4236.0000,5464.0000,134.0000,298.0000,-422.0000,1645154598699
