0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1645155124623
-0.9991,0.0262,0.0211,0.0241,-0.0514,-0.0435,-0.0470,0.4494,0.5371,0.0969,-1.6407,3.2408,7.8067,1645155124643
-0.9991,0.0262,0.0211,0.0241,-0.0514,-0.0435,-0.0470,0.4494,0.5371,0.0969,-1.6407,3.2408,7.8067,1645155124662
-0.9993,0.0216,0.0175,0.0253,-0.0423,-0.0360,-0.0499,0.0922,0.1458,0.0036,2.0273,-2.0489,17.6338,1645155124682
-0.9993,0.0216,0.0175,0.0253,-0.0423,-0.0360,-0.0499,0.0922,0.1458,0.0036,2.0273,-2.0489,17.6338,1645155124702
-0.9993,0.0226,0.0134,0.0262,-0.0446,-0.0280,-0.0519,-0.2788,-0.0586,-0.0741,-2.2572,2.1182,3.8218,1645155124722
-0.9993,0.0226,0.0134,0.0262,-0.0446,-0.0280,-0.0519,-0.2788,-0.0586,-0.0741,-2.2572,2.1182,3.8218,1645155124742
-0.9992,0.0168,0.0247,0.0263,-0.0323,-0.0503,-0.0519,0.5795,-0.1190,0.1106,1.2629,-1.0643,11.6525,1645155124762
-0.9992,0.0168,0.0247,0.0263,-0.0323,-0.0503,-0.0519,0.5795,-0.1190,0.1106,1.2629,-1.0643,11.6525,1645155124782
-0.9993,0.0139,0.0210,0.0274,-0.0267,-0.0427,-0.0542,-0.2699,0.1288,-0.2524,-2.1468,3.5245,23.2216,1645155124802
-0.9993,0.0139,0.0210,0.0274,-0.0267,-0.0427,-0.0542,-0.2699,0.1288,-0.2524,-2.1468,3.5245,23.2216,1645155124822
-0.9993,0.0111,0.0183,0.0311,-0.0210,-0.0374,-0.0619,0.4292,-0.0356,-0.1776,-1.3783,3.3339,12.7705,1645155124842
-0.9993,0.0111,0.0183,0.0311,-0.0210,-0.0374,-0.0619,0.4292,-0.0356,-0.1776,-1.3783,3.3339,12.7705,1645155124862
-0.9992,0.0060,0.0251,0.0299,-0.0104,-0.0506,-0.0595,0.1298,-0.4973,0.0684,5.3026,5.3717,5.6779,1645155124882
-0.9992,0.0060,0.0251,0.0299,-0.0104,-0.0506,-0.0595,0.1298,-0.4973,0.0684,5.3026,5.3717,5.6779,1645155124902
-0.9992,0.0123,0.0241,0.0306,-0.0232,-0.0490,-0.0607,-0.4200,0.1589,0.0607,1.9441,-1.4482,-5.5352,1645155124922
-0.9992,0.0123,0.0241,0.0306,-0.0232,-0.0490,-0.0607,-0.4200,0.1589,0.0607,1.9441,-1.4482,-5.5352,1645155124942
-0.9991,0.0159,0.0221,0.0322,-0.0304,-0.0451,-0.0637,-0.3110,0.3480,-0.1330,3.5649,-0.2645,14.6869,1645155124962
-0.9991,0.0159,0.0221,0.0322,-0.0304,-0.0451,-0.0637,-0.3110,0.3480,-0.1330,3.5649,-0.2645,14.6869,1645155124982
-0.9991,0.0268,0.0129,0.0315,-0.0527,-0.0274,-0.0623,-0.5721,0.1454,0.1202,-0.2243,0.9511,2.0430,1645155125002
-0.9991,0.0268,0.0129,0.0315,-0.0527,-0.0274,-0.0623,-0.5721,0.1454,0.1202,-0.2243,0.9511,2.0430,1645155125022
-0.9990,0.0213,0.0243,0.0305,-0.0411,-0.0498,-0.0600,0.5494,-0.1817,-0.2266,-0.7125,-3.7614,20.4902,1645155125042
-0.9990,0.0213,0.0243,0.0305,-0.0411,-0.0498,-0.0600,0.5494,-0.1817,-0.2266,-0.7125,-3.7614,20.4902,1645155125062
-0.9989,0.0183,0.0289,0.0309,-0.0348,-0.0589,-0.0607,-0.3326,-0.3783,-0.2013,-1.8119,-0.0435,14.5407,1645155125082
-0.9989,0.0183,0.0289,0.0309,-0.0348,-0.0589,-0.0607,-0.3326,-0.3783,-0.2013,-1.8119,-0.0435,14.5407,1645155125102
-0.9988,0.0222,0.0307,0.0325,-0.0425,-0.0628,-0.0636,-0.0983,0.1148,0.0424,-0.7868,-0.7950,14.6547,1645155125122
-0.9988,0.0222,0.0307,0.0325,-0.0425,-0.0628,-0.0636,-0.0983,0.1148,0.0424,-0.7868,-0.7950,14.6547,1645155125142
-0.9988,0.0236,0.0313,0.0308,-0.0453,-0.0639,-0.0603,-0.0608,-0.1596,0.1087,6.0627,3.2061,4.7335,1645155125162
-0.9988,0.0236,0.0313,0.0308,-0.0453,-0.0639,-0.0603,-0.0608,-0.1596,0.1087,6.0627,3.2061,4.7335,1645155125182
-0.9989,0.0293,0.0220,0.0296,-0.0574,-0.0457,-0.0579,-0.1860,0.9462,0.2267,-1.0030,-1.7239,0.6502,1645155125202
-0.9989,0.0293,0.0220,0.0296,-0.0574,-0.0457,-0.0579,-0.1860,0.9462,0.2267,-1.0030,-1.7239,0.6502,1645155125222
-0.9990,0.0344,0.0124,0.0269,-0.0682,-0.0267,-0.0530,-0.0969,0.3481,0.1283,1.6389,-2.0256,15.9654,1645155125242
-0.9990,0.0344,0.0124,0.0269,-0.0682,-0.0267,-0.0530,-0.0969,0.3481,0.1283,1.6389,-2.0256,15.9654,1645155125263
-0.9986,0.0466,0.0039,0.0242,-0.0930,-0.0100,-0.0479,-0.8720,0.2782,-0.0257,-3.6432,0.9303,8.8046,1645155125282
-0.9986,0.0466,0.0039,0.0242,-0.0930,-0.0100,-0.0479,-0.8720,0.2782,-0.0257,-3.6432,0.9303,8.8046,1645155125302
-0.9984,0.0463,0.0112,0.0294,-0.0920,-0.0251,-0.0578,1.5901,-0.3276,-0.2292,-6.9074,-2.1553,10.7128,1645155125322
-0.9984,0.0463,0.0112,0.0294,-0.0920,-0.0251,-0.0578,1.5901,-0.3276,-0.2292,-6.9074,-2.1553,10.7128,1645155125342
-0.9982,0.0383,0.0187,0.0428,-0.0749,-0.0406,-0.0841,-0.4034,-0.3917,-0.8720,-8.1223,0.6587,31.3091,1645155125362
-0.9982,0.0383,0.0187,0.0428,-0.0749,-0.0406,-0.0841,-0.4034,-0.3917,-0.8720,-8.1223,0.6587,31.3091,1645155125382
-0.9966,0.0445,0.0204,0.0661,-0.0861,-0.0465,-0.1304,-0.0964,0.2675,-1.1048,-1.6448,-2.5266,10.7373,1645155125402
-0.9966,0.0445,0.0204,0.0661,-0.0861,-0.0465,-0.1304,-0.0964,0.2675,-1.1048,-1.6448,-2.5266,10.7373,1645155125422
-0.9950,0.0382,0.0198,0.0902,-0.0725,-0.0464,-0.1791,0.5428,-0.2843,-1.3579,1.9863,4.9442,0.3715,1645155125442
-0.9950,0.0382,0.0198,0.0902,-0.0725,-0.0464,-0.1791,0.5428,-0.2843,-1.3579,1.9863,4.9442,0.3715,1645155125462
-0.9930,0.0290,0.0189,0.1130,-0.0534,-0.0440,-0.2255,-0.1888,0.6041,-0.7664,-4.7796,-3.7686,9.6320,1645155125482
-0.9930,0.0290,0.0189,0.1130,-0.0534,-0.0440,-0.2255,-0.1888,0.6041,-0.7664,-4.7796,-3.7686,9.6320,1645155125502
-0.9915,0.0338,0.0088,0.1252,-0.0649,-0.0259,-0.2504,-0.1148,0.6238,-0.3559,-1.1693,-5.7033,17.8494,1645155125522
-0.9915,0.0338,0.0088,0.1252,-0.0649,-0.0259,-0.2504,-0.1148,0.6238,-0.3559,-1.1693,-5.7033,17.8494,1645155125542
-0.9906,0.0352,-0.0031,0.1323,-0.0707,-0.0032,-0.2654,-0.3212,0.3857,-0.2884,-0.5780,0.4843,4.6652,1645155125562
-0.9906,0.0352,-0.0031,0.1323,-0.0707,-0.0032,-0.2654,-0.3212,0.3857,-0.2884,-0.5780,0.4843,4.6652,1645155125582
-0.9891,0.0385,-0.0035,0.1420,-0.0773,-0.0040,-0.2850,0.0855,-0.1767,-0.6256,0.0259,-0.6187,3.8819,1645155125602
-0.9891,0.0385,-0.0035,0.1420,-0.0773,-0.0040,-0.2850,0.0855,-0.1767,-0.6256,0.0259,-0.6187,3.8819,1645155125622
-0.9878,0.0294,0.0036,0.1530,-0.0569,-0.0161,-0.3068,0.2813,-0.4934,-0.6803,-1.4829,1.1649,5.6015,1645155125642
-0.9878,0.0294,0.0036,0.1530,-0.0569,-0.0161,-0.3068,0.2813,-0.4934,-0.6803,-1.4829,1.1649,5.6015,1645155125662
-0.9862,0.0283,0.0133,0.1628,-0.0516,-0.0354,-0.3264,0.2805,-0.1254,-0.6191,-2.4725,-0.3252,-1.0325,1645155125682
-0.9862,0.0283,0.0133,0.1628,-0.0516,-0.0354,-0.3264,0.2805,-0.1254,-0.6191,-2.4725,-0.3252,-1.0325,1645155125702
-0.9841,0.0278,0.0167,0.1748,-0.0490,-0.0427,-0.3506,-0.1999,-0.1578,-0.3351,2.6633,-2.3795,7.2837,1645155125722
-0.9841,0.0278,0.0167,0.1748,-0.0490,-0.0427,-0.3506,-0.1999,-0.1578,-0.3351,2.6633,-2.3795,7.2837,1645155125742
-0.9833,0.0332,0.0225,0.1778,-0.0574,-0.0561,-0.3562,-0.2371,-0.4264,-0.0353,2.2263,-1.3287,6.9720,1645155125762
-0.9833,0.0332,0.0225,0.1778,-0.0574,-0.0561,-0.3562,-0.2371,-0.4264,-0.0353,2.2263,-1.3287,6.9720,1645155125782
-0.9839,0.0342,0.0172,0.1746,-0.0613,-0.0458,-0.3498,-0.5141,0.0448,0.2312,1.6657,-2.4460,4.1207,1645155125802
-0.9839,0.0342,0.0172,0.1746,-0.0613,-0.0458,-0.3498,-0.5141,0.0448,0.2312,1.6657,-2.4460,4.1207,1645155125822
-0.9840,0.0352,0.0146,0.1738,-0.0643,-0.0410,-0.3483,0.0152,0.3783,-0.0754,-0.5737,0.4822,8.8325,1645155125842
-0.9840,0.0352,0.0146,0.1738,-0.0643,-0.0410,-0.3483,0.0152,0.3783,-0.0754,-0.5737,0.4822,8.8325,1645155125862
-0.9831,0.0394,0.0088,0.1787,-0.0744,-0.0313,-0.3584,-0.4490,0.0488,-0.2956,-0.7561,1.8123,7.1776,1645155125882
-0.9831,0.0394,0.0088,0.1787,-0.0744,-0.0313,-0.3584,-0.4490,0.0488,-0.2956,-0.7561,1.8123,7.1776,1645155125902
-0.9817,0.0434,0.0132,0.1850,-0.0804,-0.0420,-0.3709,0.0435,-0.3196,-0.1989,1.7669,-1.6324,6.7514,1645155125922
-0.9817,0.0434,0.0132,0.1850,-0.0804,-0.0420,-0.3709,0.0435,-0.3196,-0.1989,1.7669,-1.6324,6.7514,1645155125942
-0.9820,0.0292,0.0242,0.1852,-0.0485,-0.0583,-0.3714,0.2486,-0.6269,-0.0439,0.8905,-2.0473,5.1844,1645155125962
-0.9820,0.0292,0.0242,0.1852,-0.0485,-0.0583,-0.3714,0.2486,-0.6269,-0.0439,0.8905,-2.0473,5.1844,1645155125982
-0.9809,0.0348,0.0293,0.1892,-0.0575,-0.0707,-0.3791,-0.0823,-0.4621,-0.2300,0.2982,2.5910,12.6016,1645155126002
-0.9809,0.0348,0.0293,0.1892,-0.0575,-0.0707,-0.3791,-0.0823,-0.4621,-0.2300,0.2982,2.5910,12.6016,1645155126022
-0.9794,0.0352,0.0317,0.1965,-0.0566,-0.0759,-0.3938,0.2830,-0.1237,-0.2494,1.3588,-1.5082,7.0780,1645155126042
-0.9794,0.0352,0.0317,0.1965,-0.0566,-0.0759,-0.3938,0.2830,-0.1237,-0.2494,1.3588,-1.5082,7.0780,1645155126063
-0.9790,0.0346,0.0386,0.1973,-0.0527,-0.0893,-0.3953,-0.0800,-0.3547,0.1041,1.9263,-1.2752,9.2291,1645155126082
-0.9790,0.0346,0.0386,0.1973,-0.0527,-0.0893,-0.3953,-0.0800,-0.3547,0.1041,1.9263,-1.2752,9.2291,1645155126102
-0.9800,0.0355,0.0346,0.1929,-0.0564,-0.0815,-0.3865,0.0476,0.2450,0.3103,0.3412,1.4976,-1.2263,1645155126122
-0.9800,0.0355,0.0346,0.1929,-0.0564,-0.0815,-0.3865,0.0476,0.2450,0.3103,0.3412,1.4976,-1.2263,1645155126142
-0.9806,0.0348,0.0339,0.1901,-0.0555,-0.0798,-0.3808,0.1010,0.1676,0.0670,-0.4430,-1.6141,7.3535,1645155126162
-0.9806,0.0348,0.0339,0.1901,-0.0555,-0.0798,-0.3808,0.1010,0.1676,0.0670,-0.4430,-1.6141,7.3535,1645155126182
-0.9803,0.0359,0.0323,0.1915,-0.0582,-0.0771,-0.3836,-0.2057,-0.0918,-0.1641,-0.3782,1.2881,8.9279,1645155126202
-0.9803,0.0359,0.0323,0.1915,-0.0582,-0.0771,-0.3836,-0.2057,-0.0918,-0.1641,-0.3782,1.2881,8.9279,1645155126222
-0.9791,0.0377,0.0386,0.1959,-0.0591,-0.0905,-0.3923,0.1630,-0.3971,-0.1473,2.7069,-1.2514,4.9660,1645155126242
-0.9791,0.0377,0.0386,0.1959,-0.0591,-0.0905,-0.3923,0.1630,-0.3971,-0.1473,2.7069,-1.2514,4.9660,1645155126262
-0.9794,0.0282,0.0451,0.1948,-0.0379,-0.0995,-0.3908,-0.9056,-0.0917,0.1008,0.0041,-3.4033,10.2413,1645155126282
-0.9794,0.0282,0.0451,0.1948,-0.0379,-0.0995,-0.3908,-0.9056,-0.0917,0.1008,0.0041,-3.4033,10.2413,1645155126302
-0.9794,0.0350,0.0448,0.1936,-0.0514,-0.1015,-0.3877,-0.0740,-0.0748,0.2612,3.8051,-2.3094,7.8367,1645155126323
-0.9794,0.0350,0.0448,0.1936,-0.0514,-0.1015,-0.3877,-0.0740,-0.0748,0.2612,3.8051,-2.3094,7.8367,1645155126342
