0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1645152113737
0.9451,-0.0032,-0.0076,0.3265,-0.0110,-0.0123,0.6654,0.4716,-0.1413,-1.1423,0.7761,2.5231,8.0689,1645152113757
0.9451,-0.0032,-0.0076,0.3265,-0.0110,-0.0123,0.6654,0.4716,-0.1413,-1.1423,0.7761,2.5231,8.0689,1645152113776
0.9527,0.0094,-0.0115,0.3037,0.0110,-0.0276,0.6171,0.3614,-0.4909,-1.2760,-2.0547,-0.8725,16.7488,1645152113796
0.9527,0.0094,-0.0115,0.3037,0.0110,-0.0276,0.6171,0.3614,-0.4909,-1.2760,-2.0547,-0.8725,16.7488,1645152113816
0.9608,0.0145,-0.0154,0.2764,0.0194,-0.0377,0.5598,-0.0809,-0.1938,-1.3253,-1.2591,-0.2696,9.2801,1645152113836
0.9608,0.0145,-0.0154,0.2764,0.0194,-0.0377,0.5598,-0.0809,-0.1938,-1.3253,-1.2591,-0.2696,9.2801,1645152113856
0.9662,0.0144,-0.0192,0.2566,0.0181,-0.0446,0.5187,0.0618,-0.2299,-0.8028,1.9488,0.0687,6.0990,1645152113876
0.9662,0.0144,-0.0192,0.2566,0.0181,-0.0446,0.5187,0.0618,-0.2299,-0.8028,1.9488,0.0687,6.0990,1645152113896
0.9695,0.0207,-0.0158,0.2439,0.0324,-0.0408,0.4922,0.7559,0.2921,-0.6416,1.1107,-0.1996,2.0902,1645152113916
0.9695,0.0207,-0.0158,0.2439,0.0324,-0.0408,0.4922,0.7559,0.2921,-0.6416,1.1107,-0.1996,2.0902,1645152113936
0.9713,0.0250,-0.0132,0.2361,0.0423,-0.0375,0.4762,0.4029,0.2881,-0.4579,-0.0975,-1.3891,10.2924,1645152113956
0.9713,0.0250,-0.0132,0.2361,0.0423,-0.0375,0.4762,0.4029,0.2881,-0.4579,-0.0975,-1.3891,10.2924,1645152113976
0.9733,0.0237,-0.0062,0.2284,0.0433,-0.0228,0.4606,-0.2136,0.2792,-0.3849,-0.0493,-0.7487,9.4620,1645152113996
0.9733,0.0237,-0.0062,0.2284,0.0433,-0.0228,0.4606,-0.2136,0.2792,-0.3849,-0.0493,-0.7487,9.4620,1645152114016
0.9756,0.0173,-0.0069,0.2189,0.0308,-0.0211,0.4411,-0.0480,-0.2928,-0.5483,1.1561,-1.4269,5.1369,1645152114036
0.9756,0.0173,-0.0069,0.2189,0.0308,-0.0211,0.4411,-0.0480,-0.2928,-0.5483,1.1561,-1.4269,5.1369,1645152114056
0.9772,0.0252,-0.0095,0.2106,0.0454,-0.0293,0.4238,0.1465,0.2108,-0.3921,-1.5275,-0.2384,10.4419,1645152114076
0.9772,0.0252,-0.0095,0.2106,0.0454,-0.0293,0.4238,0.1465,0.2108,-0.3921,-1.5275,-0.2384,10.4419,1645152114096
0.9782,0.0312,-0.0124,0.2047,0.0560,-0.0371,0.4116,0.1692,-0.1247,-0.3008,1.2544,-0.4882,15.9121,1645152114116
0.9782,0.0312,-0.0124,0.2047,0.0560,-0.0371,0.4116,0.1692,-0.1247,-0.3008,1.2544,-0.4882,15.9121,1645152114136
0.9798,0.0293,-0.0118,0.1977,0.0528,-0.0347,0.3973,-0.0902,0.0768,-0.4252,0.4141,1.1737,6.7243,1645152114156
0.9798,0.0293,-0.0118,0.1977,0.0528,-0.0347,0.3973,-0.0902,0.0768,-0.4252,0.4141,1.1737,6.7243,1645152114176
0.9815,0.0291,-0.0144,0.1889,0.0518,-0.0394,0.3792,-0.1866,-0.3625,-0.5620,0.8711,1.8098,4.7980,1645152114196
0.9815,0.0291,-0.0144,0.1889,0.0518,-0.0394,0.3792,-0.1866,-0.3625,-0.5620,0.8711,1.8098,4.7980,1645152114216
0.9840,0.0317,-0.0154,0.1749,0.0570,-0.0413,0.3506,0.6008,0.1932,-0.8048,0.3759,-2.5027,11.6461,1645152114236
0.9840,0.0317,-0.0154,0.1749,0.0570,-0.0413,0.3506,0.6008,0.1932,-0.8048,0.3759,-2.5027,11.6461,1645152114256
0.9866,0.0371,-0.0148,0.1581,0.0686,-0.0408,0.3164,0.3888,0.0810,-0.8139,-1.3976,0.2789,15.1802,1645152114276
0.9866,0.0371,-0.0148,0.1581,0.0686,-0.0408,0.3164,0.3888,0.0810,-0.8139,-1.3976,0.2789,15.1802,1645152114296
0.9888,0.0369,-0.0101,0.1443,0.0701,-0.0306,0.2887,-0.5147,0.2404,-0.5703,1.9463,-0.7670,11.9059,1645152114316
0.9888,0.0369,-0.0101,0.1443,0.0701,-0.0306,0.2887,-0.5147,0.2404,-0.5703,1.9463,-0.7670,11.9059,1645152114336
0.9906,0.0294,-0.0102,0.1329,0.0557,-0.0281,0.2659,0.0235,-0.1811,-0.5109,2.2154,-1.0167,5.4028,1645152114356
0.9906,0.0294,-0.0102,0.1329,0.0557,-0.0281,0.2659,0.0235,-0.1811,-0.5109,2.2154,-1.0167,5.4028,1645152114376
0.9916,0.0348,-0.0106,0.1240,0.0664,-0.0296,0.2477,0.1997,0.1390,-0.4097,0.5133,0.0786,4.2339,1645152114396
0.9916,0.0348,-0.0106,0.1240,0.0664,-0.0296,0.2477,0.1997,0.1390,-0.4097,0.5133,0.0786,4.2339,1645152114416
0.9923,0.0381,-0.0124,0.1172,0.0728,-0.0335,0.2339,-0.1195,-0.2749,-0.2980,1.7772,-0.2756,17.0484,1645152114436
0.9923,0.0381,-0.0124,0.1172,0.0728,-0.0335,0.2339,-0.1195,-0.2749,-0.2980,1.7772,-0.2756,17.0484,1645152114456
0.9932,0.0346,-0.0154,0.1101,0.0655,-0.0383,0.2195,-0.2464,-0.1192,-0.3355,-0.2681,0.4536,7.6752,1645152114476
0.9932,0.0346,-0.0154,0.1101,0.0655,-0.0383,0.2195,-0.2464,-0.1192,-0.3355,-0.2681,0.4536,7.6752,1645152114496
0.9939,0.0304,-0.0213,0.1039,0.0560,-0.0487,0.2070,-0.1978,-0.4075,-0.4447,0.1750,1.3632,6.4954,1645152114516
0.9939,0.0304,-0.0213,0.1039,0.0560,-0.0487,0.2070,-0.1978,-0.4075,-0.4447,0.1750,1.3632,6.4954,1645152114536
0.9952,0.0287,-0.0222,0.0911,0.0532,-0.0495,0.1812,0.0572,0.2114,-0.8841,-0.0849,-2.0067,13.8330,1645152114556
0.9952,0.0287,-0.0222,0.0911,0.0532,-0.0495,0.1812,0.0572,0.2114,-0.8841,-0.0849,-2.0067,13.8330,1645152114576
0.9966,0.0344,-0.0201,0.0720,0.0659,-0.0450,0.1427,0.5679,0.1497,-1.0540,-0.8199,1.1413,11.9940,1645152114596
0.9966,0.0344,-0.0201,0.0720,0.0659,-0.0450,0.1427,0.5679,0.1497,-1.0540,-0.8199,1.1413,11.9940,1645152114616
0.9979,0.0359,-0.0141,0.0523,0.0702,-0.0318,0.1036,-0.5427,0.2501,-0.9104,1.3515,-0.6783,11.3313,1645152114636
0.9979,0.0359,-0.0141,0.0523,0.0702,-0.0318,0.1036,-0.5427,0.2501,-0.9104,1.3515,-0.6783,11.3313,1645152114656
0.9990,0.0266,-0.0142,0.0326,0.0522,-0.0302,0.0645,0.0166,-0.2785,-0.9165,2.3057,0.4222,2.4821,1645152114676
0.9990,0.0266,-0.0142,0.0326,0.0522,-0.0302,0.0645,0.0166,-0.2785,-0.9165,2.3057,0.4222,2.4821,1645152114696
0.9991,0.0349,-0.0180,0.0176,0.0692,-0.0372,0.0339,0.4137,-0.1313,-0.6958,0.9371,0.0514,13.4284,1645152114716
0.9991,0.0349,-0.0180,0.0176,0.0692,-0.0372,0.0339,0.4137,-0.1313,-0.6958,0.9371,0.0514,13.4284,1645152114736
0.9990,0.0376,-0.0212,0.0074,0.0749,-0.0430,0.0133,-0.0660,-0.2054,-0.5035,-0.1328,1.6759,14.1383,1645152114756
0.9990,0.0376,-0.0212,0.0074,0.0749,-0.0430,0.0133,-0.0660,-0.2054,-0.5035,-0.1328,1.6759,14.1383,1645152114776
0.9991,0.0361,-0.0227,-0.0032,0.0724,-0.0451,-0.0080,-0.1287,-0.0991,-0.4707,0.2817,0.3484,8.0696,1645152114796
0.9991,0.0361,-0.0227,-0.0032,0.0724,-0.0451,-0.0080,-0.1287,-0.0991,-0.4707,0.2817,0.3484,8.0696,1645152114816
0.9992,0.0294,-0.0265,-0.0094,0.0595,-0.0523,-0.0205,-0.3854,-0.2907,-0.2018,2.2041,1.2209,7.4131,1645152114836
0.9992,0.0294,-0.0265,-0.0094,0.0595,-0.0523,-0.0205,-0.3854,-0.2907,-0.2018,2.2041,1.2209,7.4131,1645152114856
0.9993,0.0256,-0.0239,-0.0133,0.0519,-0.0472,-0.0279,0.3190,0.5722,-0.1279,-0.5793,-0.8350,13.5209,1645152114876
0.9993,0.0256,-0.0239,-0.0133,0.0519,-0.0472,-0.0279,0.3190,0.5722,-0.1279,-0.5793,-0.8350,13.5209,1645152114896
0.9993,0.0282,-0.0190,-0.0173,0.0571,-0.0370,-0.0357,0.0353,0.2877,-0.2135,1.4604,-2.0144,13.4703,1645152114916
0.9993,0.0282,-0.0190,-0.0173,0.0571,-0.0370,-0.0357,0.0353,0.2877,-0.2135,1.4604,-2.0144,13.4703,1645152114936
0.9994,0.0220,-0.0134,-0.0219,0.0447,-0.0259,-0.0444,-0.3858,0.3397,-0.3048,-1.0077,0.3694,8.9699,1645152114956
