-13885.0000,-3060.0000,1883.0000,-7666.0000,-11008.0000,32767.0000,239.0000,355.0000,-493.0000,1645154383638
-654.0000,-160.0000,1997.0000,-382.0000,-13515.0000,15301.0000,223.0000,381.0000,-483.0000,1645154383658
-3992.0000,447.0000,6689.0000,461.0000,-14763.0000,8805.0000,218.0000,382.0000,-486.0000,1645154383678
-5154.0000,-420.0000,1289.0000,-1514.0000,-8738.0000,6258.0000,204.0000,396.0000,-480.0000,1645154383698
-1232.0000,-1567.0000,3187.0000,-1883.0000,-8603.0000,6554.0000,206.0000,406.0000,-476.0000,1645154383718
-3054.0000,-470.0000,-1940.0000,-1283.0000,-4299.0000,6029.0000,192.0000,414.0000,-476.0000,1645154383738
-1686.0000,-733.0000,2700.0000,-2095.0000,-5964.0000,5318.0000,190.0000,424.0000,-462.0000,1645154383758
-921.0000,-1594.0000,-2138.0000,-755.0000,-4643.0000,3685.0000,194.0000,424.0000,-462.0000,1645154383778
-1444.0000,-1654.0000,-612.0000,-666.0000,-6299.0000,2263.0000,191.0000,431.0000,-461.0000,1645154383798
-2502.0000,-1043.0000,2330.0000,-1055.0000,-5761.0000,845.0000,185.0000,433.0000,-461.0000,1645154383818
-24681.0000,-27779.0000,10066.0000,-3444.0000,-4043.0000,-6988.0000,191.0000,431.0000,-457.0000,1645154383838
-402.0000,-1014.0000,-1026.0000,8564.0000,-5250.0000,-32768.0000,225.0000,395.0000,-429.0000,1645154383858
2340.0000,9336.0000,-2277.0000,464.0000,-1063.0000,-32768.0000,269.0000,357.0000,-417.0000,1645154383878
8510.0000,11309.0000,-645.0000,-6908.0000,-1215.0000,1386.0000,261.0000,357.0000,-421.0000,1645154383898
4010.0000,4655.0000,-475.0000,-12072.0000,-112.0000,32687.0000,235.0000,377.0000,-439.0000,1645154383918
1260.0000,-870.0000,1451.0000,-10298.0000,338.0000,32767.0000,214.0000,404.0000,-446.0000,1645154383938
-2686.0000,-6491.0000,2253.0000,-4690.0000,-3821.0000,32767.0000,176.0000,436.0000,-460.0000,1645154383958
4672.0000,-5675.0000,-410.0000,-1540.0000,-1475.0000,397.0000,158.0000,450.0000,-460.0000,1645154383978
-8900.0000,-3013.0000,-3399.0000,614.0000,-863.0000,1769.0000,154.0000,446.0000,-458.0000,1645154383998
